web-scraper-order,web-scraper-start-url,container,container-href,page,page-href,nombre pièces,nombre salle bain,superficie (m2),adresse
"1752948333-1","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces  -  Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mermoz-3385244","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","127 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948335-2","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Liberté 6 Extension","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-liberte-6-extension-3385542","119","https://sn.coinafrique.com/categorie/appartements?page=119","150","","","Sicap Liberté, Dakar, Sénégal"
"1752948338-3","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-ngor-3385835","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","214","Ngor, Dakar, Sénégal"
"1752948340-4","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Mermoz Sacré Coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-sacre-coeur-3387396","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","300","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948343-5","https://sn.coinafrique.com/categorie/appartements","Vente Appartement 244 m² - Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartement-244-m-almadies-3387985","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","244 m2","Ouest Foire, Dakar, Sénégal"
"1752948346-6","https://sn.coinafrique.com/categorie/appartements","Location Appartement 3 Pièces - Croisement Camberene","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-croisement-camberene-3388281","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","2","1 m2","Cambérène, Dakar, Sénégal"
"1752948348-7","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces  - Cité Mbakiyou Faye","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cite-mbakiyou-faye-3337746","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","2","","Mamelles, Dakar, Sénégal"
"1752948351-8","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Cité Soprim","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cite-soprim-3388662","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","2","","Parcelle Assainies, Dakar, Sénégal"
"1752948353-9","https://sn.coinafrique.com/categorie/appartements","Location grand salon + balcon - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-grand-salon-balcon-ouakam-3388774","119","https://sn.coinafrique.com/categorie/appartements?page=119","1","1","75","Ouakam, Dakar, Sénégal"
"1752948356-10","https://sn.coinafrique.com/categorie/appartements","Location appartement - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-almadies-3390286","119","https://sn.coinafrique.com/categorie/appartements?page=119","","","","Almadies, Dakar, Sénégal"
"1752948358-11","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces  - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-3390289","119","https://sn.coinafrique.com/categorie/appartements?page=119","","","","Almadies, Dakar, Sénégal"
"1752948361-12","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Hann Bel Air","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-hann-bel-air-3341841","119","https://sn.coinafrique.com/categorie/appartements?page=119","180","","","Hann Bel-Air, Dakar, Sénégal"
"1752948363-13","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Liberté 6 Extension","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-liberte-6-extension-3391912","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","","Sicap Liberté, Dakar, Sénégal"
"1752948366-14","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mariste","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mariste-3391998","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","2","150 m2","Hann Bel-Air, Dakar, Sénégal"
"1752948368-15","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Keur Massar","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-keur-massar-3394047","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","2","150 m2","Keur Massar, Sénégal"
"1752948371-16","https://sn.coinafrique.com/categorie/appartements","Location Appartement 3 Pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-dakar-plateau-3394261","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","2","150","Dakar Plateau, Dakar, Sénégal"
"1752948373-17","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mermoz-3343866","119","https://sn.coinafrique.com/categorie/appartements?page=119","5","4","150","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948376-18","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-point-e-3345706","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","160","Point E, Dakar, Sénégal"
"1752948379-19","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mermoz-sacre-coeur-3344083","119","https://sn.coinafrique.com/categorie/appartements?page=119","5","5","376","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948381-20","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Dakar","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-dakar-3349628","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","150","Dakar, Sénégal"
"1752948384-21","https://sn.coinafrique.com/categorie/appartements","Vente appartement - Virage","https://sn.coinafrique.com/annonce/appartements/vente-appartement-virage-3346005","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","250 m2","Dakar, Sénégal"
"1752948386-22","https://sn.coinafrique.com/categorie/appartements","Vente Appartement 4 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-ngor-3353540","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","250 m2","Dakar, Sénégal"
"1752948389-23","https://sn.coinafrique.com/categorie/appartements","Location Appartement 3 pièces - Mamelles Mbackiou Faye","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mamelles-mbackiou-faye-3353578","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","3","300 m2","Dakar, Sénégal"
"1752948391-24","https://sn.coinafrique.com/categorie/appartements","Location appartement - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-mermoz-3345986","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","200 m2","Dakar, Sénégal"
"1752948394-25","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Liberté 6","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-liberte-6-3363906","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","3","250 m2","Dakar, Sénégal"
"1752948396-26","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Mamelle","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mamelle-3363952","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","300 m2","Dakar, Sénégal"
"1752948399-27","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-3395412","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","2","150","Almadies, Dakar, Sénégal"
"1752948402-28","https://sn.coinafrique.com/categorie/appartements","Location studio","https://sn.coinafrique.com/annonce/appartements/location-studio-3395981","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","2","","Sicap Liberté, Dakar, Sénégal"
"1752948404-29","https://sn.coinafrique.com/categorie/appartements","Location Appartement 5 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mamelles-3396813","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","200 m2","Mamelles, Dakar, Sénégal"
"1752948407-30","https://sn.coinafrique.com/categorie/appartements","Location Appartement - Patte d'Oie","https://sn.coinafrique.com/annonce/appartements/location-appartement-patte-doie-3397187","119","https://sn.coinafrique.com/categorie/appartements?page=119","150","","","Patte d'oie, Dakar, Sénégal"
"1752948409-31","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Yoff","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-yoff-3397460","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","2","","Yoff, Dakar, Sénégal"
"1752948412-32","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fadia","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fadia-3397520","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","1","15 m2","Dakar, Sénégal"
"1752948414-33","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Sacré coeur","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-sacre-coeur-3347967","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","175","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948417-34","https://sn.coinafrique.com/categorie/appartements","Location Appartement 3 pièces - Sipres Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-sipres-mbao-3398146","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","","Mbao, Dakar, Sénégal"
"1752948419-35","https://sn.coinafrique.com/categorie/appartements","Location Studio américain - Keur Massar","https://sn.coinafrique.com/annonce/appartements/location-studio-americain-keur-massar-3398310","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","1","10 m2","Dakar, Sénégal"
"1752948422-36","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Mermoz-Sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mermoz-sacre-coeur-3398989","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","2","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948425-37","https://sn.coinafrique.com/categorie/appartements","Location appartement 3  pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mermoz-sacre-coeur-3398990","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","2","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948427-38","https://sn.coinafrique.com/categorie/appartements","Location Mini Studio - Liberté 6 Extension","https://sn.coinafrique.com/annonce/appartements/location-mini-studio-liberte-6-extension-3399332","119","https://sn.coinafrique.com/categorie/appartements?page=119","1","1","80 m2","Dakar, Sénégal"
"1752948430-39","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelles-3399483","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","150","Mamelles, Dakar, Sénégal"
"1752948432-40","https://sn.coinafrique.com/categorie/appartements","Location studio","https://sn.coinafrique.com/annonce/appartements/location-studio-3399740","119","https://sn.coinafrique.com/categorie/appartements?page=119","1","1","","Dieuppeul-Derklé, Dakar, Sénégal"
"1752948435-41","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Liberté 6 extension","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-liberte-6-extension-3400490","119","https://sn.coinafrique.com/categorie/appartements?page=119","5","3","100 m2","Dakar, Sénégal"
"1752948437-42","https://sn.coinafrique.com/categorie/appartements","Vente appartements 2 pièces -Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartements-2-pieces-almadies-3351427","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","2","150","Almadies, Dakar, Sénégal"
"1752948440-43","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces  - Yoff cité biagui","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-yoff-cite-biagui-3351124","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","","Yoff, Dakar, Sénégal"
"1752948442-44","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelles-3401237","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","2","150","Mamelles, Dakar, Sénégal"
"1752948445-45","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Zac mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-zac-mbao-3401518","119","https://sn.coinafrique.com/categorie/appartements?page=119","5","2","160 m2","Mbao, Dakar, Sénégal"
"1752948447-46","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 Pièces - Zone de Captage résidence K...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-zone-de-captage-residence-kalia-3401751","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","","Sicap Liberté, Dakar, Sénégal"
"1752948450-47","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-almadies-3402446","119","https://sn.coinafrique.com/categorie/appartements?page=119","5","4","150","Almadies, Dakar, Sénégal"
"1752948452-48","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-point-e-3402940","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","4","180","Point E, Dakar, Sénégal"
"1752948454-49","https://sn.coinafrique.com/categorie/appartements","Location Studio - Cité Magistrat","https://sn.coinafrique.com/annonce/appartements/location-studio-cite-magistrat-3404461","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","2","45 m2","Dakar, Sénégal"
"1752948457-50","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces -  Keur Massar","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-keur-massar-3404573","119","https://sn.coinafrique.com/categorie/appartements?page=119","200 m2","","","Keur Massar, Sénégal"
"1752948459-51","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-3405073","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","2","","Ngor, Dakar, Sénégal"
"1752948462-52","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Hann Bel-Air","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-hann-bel-air-3405549","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","2","150","Hann Bel-Air, Dakar, Sénégal"
"1752948464-53","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Hann bel-air","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-hann-bel-air-3405557","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","150","Hann Bel-Air, Dakar, Sénégal"
"1752948467-54","https://sn.coinafrique.com/categorie/appartements","Location Appartement 3 Pièces - Dakar","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-dakar-3405620","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","2","","Dakar, Sénégal"
"1752948470-55","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Mermoz Sacré Coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-sacre-coeur-3406035","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948472-56","https://sn.coinafrique.com/categorie/appartements","Location Appartement - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-ouakam-3406276","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","1","","Ouakam, Dakar, Sénégal"
"1752948475-57","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelles-3406742","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","200","Mamelles, Dakar, Sénégal"
"1752948478-58","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Centre ville","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-centre-ville-3406996","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","145 m2","Dakar Plateau, Dakar, Sénégal"
"1752948480-59","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-almadies-3358299","119","https://sn.coinafrique.com/categorie/appartements?page=119","5","4","275 m2","Almadies, Dakar, Sénégal"
"1752948483-60","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-3358147","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948485-61","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces -Sacré Cœur","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-sacre-cur-3356859","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","160","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948488-62","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Yoff","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-yoff-3356097","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","280","Yoff, Dakar, Sénégal"
"1752948491-63","https://sn.coinafrique.com/categorie/appartements","Location appartements 5 pièces - Yoff","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-yoff-3356284","119","https://sn.coinafrique.com/categorie/appartements?page=119","5","3","","Yoff, Dakar, Sénégal"
"1752948493-64","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Zac Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-zac-mbao-3408495","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","31","150 m2","Rufisque, Sénégal"
"1752948496-65","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Sicap Liberté","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-sicap-liberte-3409029","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","200","","Sicap Liberté, Dakar, Sénégal"
"1752948498-66","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-3409321","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","2","","Almadies, Dakar, Sénégal"
"1752948501-67","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Cité Sonatél","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cite-sonatel-3410232","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","200 m2","Keur Massar, Sénégal"
"1752948504-68","https://sn.coinafrique.com/categorie/appartements","Location Appartement 2 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-almadies-3362865","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","2","121","Almadies, Dakar, Sénégal"
"1752948506-69","https://sn.coinafrique.com/categorie/appartements","Location appartement - Ngor almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-ngor-almadies-3359764","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","2","145 m2","Almadies, Dakar, Sénégal"
"1752948509-70","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-ngor-3360037","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","","Ngor, Dakar, Sénégal"
"1752948511-71","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Virage","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-virage-3359366","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","","Yoff, Dakar, Sénégal"
"1752948514-72","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces   - Ngor almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-ngor-almadies-3361939","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","150 m2","Almadies, Dakar, Sénégal"
"1752948517-73","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-ngor-almadies-3362567","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","350","Ngor, Dakar, Sénégal"
"1752948519-74","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces  - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-almadies-3362566","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","350","Ngor, Dakar, Sénégal"
"1752948522-75","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces  - Ngor almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-ngor-almadies-3360049","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","3","","Ngor, Dakar, Sénégal"
"1752948524-76","https://sn.coinafrique.com/categorie/appartements","Location Appartement 5 Pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mamelles-3411723","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","175","Mamelles, Dakar, Sénégal"
"1752948527-77","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Zac Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-zac-mbao-3412436","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","2","90","Rufisque, Sénégal"
"1752948529-78","https://sn.coinafrique.com/categorie/appartements","Location Appartement - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-mamelles-3412439","119","https://sn.coinafrique.com/categorie/appartements?page=119","3","3","200 m2","Dakar, Sénégal"
"1752948532-79","https://sn.coinafrique.com/categorie/appartements","Location appartement","https://sn.coinafrique.com/annonce/appartements/location-appartement-3412518","119","https://sn.coinafrique.com/categorie/appartements?page=119","5","3","","Ouakam, Dakar, Sénégal"
"1752948535-80","https://sn.coinafrique.com/categorie/appartements","Location Appartement 2 Pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-almadies-3412759","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","120","","Almadies, Dakar, Sénégal"
"1752948538-81","https://sn.coinafrique.com/categorie/appartements","Location Appartement 2 Pièces - Ouest-foire","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-ouest-foire-3413058","119","https://sn.coinafrique.com/categorie/appartements?page=119","1","38","","Ouest Foire, Dakar, Sénégal"
"1752948541-82","https://sn.coinafrique.com/categorie/appartements","Vente appartements - Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartements-almadies-3413522","119","https://sn.coinafrique.com/categorie/appartements?page=119","9","4","220","Almadies, Dakar, Sénégal"
"1752948543-83","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ouakam-3366954","119","https://sn.coinafrique.com/categorie/appartements?page=119","4","4","180","Ouakam, Dakar, Sénégal"
"1752948546-84","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Sicap Liberté","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-sicap-liberte-3414429","119","https://sn.coinafrique.com/categorie/appartements?page=119","2","1","60","Sicap Liberté, Dakar, Sénégal"
"1752948549-85","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-point-e-3415372","118","https://sn.coinafrique.com/categorie/appartements?page=118","4","3","","Point E, Dakar, Sénégal"
"1752948551-86","https://sn.coinafrique.com/categorie/appartements","Vente Appartement - VDN Sacré Cœur","https://sn.coinafrique.com/annonce/appartements/vente-appartement-vdn-sacre-cur-3415474","118","https://sn.coinafrique.com/categorie/appartements?page=118","","","","Ouakam, Dakar, Sénégal"
"1752948554-87","https://sn.coinafrique.com/categorie/appartements","Location appartement 2 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-point-e-3415689","118","https://sn.coinafrique.com/categorie/appartements?page=118","2","3","140","Point E, Dakar, Sénégal"
"1752948556-88","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces  - Ngor Almadie","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-almadie-3415794","118","https://sn.coinafrique.com/categorie/appartements?page=118","3","1","","Parcelle Assainies, Dakar, Sénégal"
"1752948559-89","https://sn.coinafrique.com/categorie/appartements","Location Appartement 5 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mamelles-3415837","118","https://sn.coinafrique.com/categorie/appartements?page=118","4","3","250 m2","Mamelles, Dakar, Sénégal"
"1752948561-90","https://sn.coinafrique.com/categorie/appartements","Location studio - Mamelle 2","https://sn.coinafrique.com/annonce/appartements/location-studio-mamelle-2-3415851","118","https://sn.coinafrique.com/categorie/appartements?page=118","","","","Mamelles, Dakar, Sénégal"
"1752948564-91","https://sn.coinafrique.com/categorie/appartements","Location Studio - Sicap Foire","https://sn.coinafrique.com/annonce/appartements/location-studio-sicap-foire-3415936","118","https://sn.coinafrique.com/categorie/appartements?page=118","3","2","100","Yoff, Dakar, Sénégal"
"1752948567-92","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Mermoz Sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mermoz-sacre-coeur-3416240","118","https://sn.coinafrique.com/categorie/appartements?page=118","2","2","120","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948570-93","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Keur Massar Parcelle Assain...","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-keur-massar-parcelle-assainie-3416270","118","https://sn.coinafrique.com/categorie/appartements?page=118","4","2","150 m2","Keur Massar, Sénégal"
"1752948572-94","https://sn.coinafrique.com/categorie/appartements","Location Appartement 4 pièces - Keur Mbaye Fall","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-keur-mbaye-fall-3416314","118","https://sn.coinafrique.com/categorie/appartements?page=118","4","2","200 m2","Keur Massar, Sénégal"
"1752948575-95","https://sn.coinafrique.com/categorie/appartements","Location Appartement haut standing F4 - Hann Marinas","https://sn.coinafrique.com/annonce/appartements/location-appartement-haut-standing-f4-hann-marinas-3416518","118","https://sn.coinafrique.com/categorie/appartements?page=118","4","2","110 m2","Hann Bel-Air, Dakar, Sénégal"
"1752948577-96","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-almadies-3369794","118","https://sn.coinafrique.com/categorie/appartements?page=118","5","5","","Almadies, Dakar, Sénégal"
"1752948580-97","https://sn.coinafrique.com/categorie/appartements","Location appartement - Liberté 6","https://sn.coinafrique.com/annonce/appartements/location-appartement-liberte-6-3369809","118","https://sn.coinafrique.com/categorie/appartements?page=118","4","4","","Sicap Liberté, Dakar, Sénégal"
"1752948582-98","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-3369805","118","https://sn.coinafrique.com/categorie/appartements?page=118","4","4","","Almadies, Dakar, Sénégal"
